FactID,Year,StateCode,DistrictCode,LevelOfEducation,TotalEnrollment,FemaleEnrollment,GrossEnrollmentRatio,DropoutRate,TeacherCount,TeacherTrainedCount,AvgTrainingHours,SchoolsTotal,SchoolsWithInternet,SmartClassroomsCount,DigitalReadySchools,StudentsWithDevices,StudentsWithDisabilities,GirlToBoyRatio,VocationalEnrollment,SkillCertifiedLearners,SkillPlacementRate,BudgetAllocated,BudgetUtilized,PolicyImplementationScore,AccessIndex,QualityIndex,InfrastructureIndex,EquityIndex,GovernanceIndex,OverallNEPIndex,Source,LastUpdated,MathScore,ReadingScore,ScienceScore,AverageScore,PassPercentage,StudentPerformanceIndex,StudentsScoring75Plus,SchoolsWithLibrary,SchoolsWithLab,SchoolsWith5334Structure,SchoolsWithRegionalCurriculum,TeachersGraduate,TeachersPostGraduate,TeachersWithBEd,Date,PolicyId
F_S30_Vocational_2020,2020,S22,D0016,Vocational,993559,304135,89.40967643,2.643024971,14679,38338,59.80551128,8304,7952,6152,1655,337544,1883,1.01521776,7593,34747,56.01787691,2565671,4972460.619,91.98315079,97.6715601,90.57423213,89.49292419,95.81502852,93.98772103,62.96040283,Education Survey Data,01-11-2025,79.06,69.87,81.61,76.85,84.54,73.83,146,408,338,296,276,6762,3342,5080,15-01-2021,P012
F_S30_Vocational_2021,2021,S22,D0016,Vocational,155171,354912,76.94474145,1.351303123,24936,12296,23.33184676,1055,3772,666,6174,398654,6183,0.898203221,3386,26199,62.12993623,1774668,876321.5166,96.83740658,64.38420362,67.88995482,70.6096961,80.61739162,63.41146746,52.14382524,Education Survey Data,01-11-2025,73.19,67.28,58.29,66.25,72.88,63.46,155,165,150,86,178,2733,1504,2743,29-01-2025,P008
F_S30_Vocational_2022,2022,S14,D0036,Vocational,227424,222693,86.99674515,9.71440318,11883,8563,42.0587348,211,652,6862,1354,150752,5421,1.009191336,8285,28925,80.39801857,6622525,3936126.072,61.54548465,89.116626,56.08420179,62.20083679,99.4363172,64.97249738,96.74071529,Education Survey Data,01-11-2025,66.66,77.87,61,68.51,75.36,66.49,200,368,416,220,399,5986,3323,5924,27-01-2022,P001
F_S30_Vocational_2023,2023,S14,D0025,Vocational,155254,428611,97.18003387,1.355070424,13515,6317,11.35475325,4969,5725,2342,5206,81192,5274,1.050833674,10710,14861,73.80519098,2234578,2154599.091,68.00088387,72.15316252,83.01762113,74.37257716,76.71252444,51.14407841,74.03793611,Education Survey Data,01-11-2025,69.17,76.63,67.84,71.21,78.33,70.1,189,116,92,93,107,1828,878,1735,30-06-2025,P010
F_S30_Vocational_2024,2024,S20,D0041,Vocational,897170,95485,84.70076068,2.398294034,24774,19765,60.71656307,4487,2195,629,5413,271321,6362,0.97792712,5907,2016,58.42924676,7147950,1428211.082,52.78303766,58.8634071,50.09561101,77.60316861,55.75329161,85.01864451,83.0479633,Education Survey Data,01-11-2025,77.65,64.59,55.18,65.81,72.39,66.9,224,205,134,126,153,3575,1810,2645,27-09-2022,P010
F_S30_Vocational_2025,2025,S07,D0001,Vocational,849105,281005,71.13441273,2.974847886,38556,27270,63.21078729,7151,7885,893,1627,25647,3174,1.181354252,11799,48607,76.68757629,7748138,4522347.323,58.98983167,79.63777971,54.6245241,90.37865178,72.67274586,58.41808884,69.6675447,Education Survey Data,01-11-2025,61.46,72.85,62.44,65.58,72.14,64.03,245,151,143,129,164,2806,1503,2900,10-08-2024,P019
F_S31_Pre-Primary_2020,2020,S13,D0005,Pre-Primary,383233,515949,92.67110217,6.356244709,5983,35622,39.18804629,1528,7391,2889,98,391286,5368,0.891128207,17267,12972,66.09256958,1450535,8451613.097,61.910945,61.12724424,70.9473936,99.57795211,58.1693165,57.23002413,99.37184953,Education Survey Data,01-11-2025,70.95,63.2,68.86,67.67,74.44,67.76,243,147,138,69,121,2484,1451,1684,20-10-2025,P006
F_S31_Pre-Primary_2021,2021,S20,D0041,Pre-Primary,514866,115594,63.19862311,6.887061749,45251,15846,52.1908717,1546,7119,368,2251,98196,8368,0.841660072,10871,16319,74.04247758,2104780,3998826.387,58.2366704,65.0275391,64.56271855,54.60628334,51.12236699,84.69025893,99.72072239,Education Survey Data,01-11-2025,64.85,60.34,63,62.73,69,66.37,249,213,178,197,179,3455,1705,3063,09-07-2023,P012
F_S31_Pre-Primary_2022,2022,S27,D0020,Pre-Primary,686951,549069,88.71164045,3.345675185,11638,1415,91.59809236,607,579,4344,5490,206777,144,1.011788661,5799,73973,55.37935157,1428352,6447796.629,80.91630165,61.27780889,79.10273261,95.28415854,63.8134288,94.94216119,54.8269361,Education Survey Data,01-11-2025,68.23,65.61,65.16,66.33,72.96,65.84,162,450,331,351,321,6403,3873,4850,06-01-2021,P010
F_S31_Pre-Primary_2023,2023,S13,D0005,Pre-Primary,53794,180185,81.18953839,5.45848925,16868,39425,44.77799004,6259,8884,2295,3600,297408,8338,0.976621043,2405,4046,72.04060345,8025784,7276469.472,74.80809519,93.47667128,61.99246553,74.76810632,52.85300594,73.76870096,50.06631502,Education Survey Data,01-11-2025,78.23,76.04,61.24,71.84,79.02,70.59,118,72,51,37,52,1154,702,977,07-12-2020,P008
F_S31_Pre-Primary_2024,2024,S14,D0036,Pre-Primary,52596,284163,83.98168401,2.009124477,47575,21505,89.81742645,6536,1003,6234,3764,193167,6709,1.00193743,10194,28592,54.92013201,7092435,8105668.095,53.67952136,97.65568247,93.69385473,87.87165279,60.82918958,81.20476812,89.16622426,Education Survey Data,01-11-2025,69.53,76.67,52.37,66.19,72.81,60.01,294,47,48,39,44,856,467,621,06-04-2025,P013
F_S31_Pre-Primary_2025,2025,S22,D0029,Pre-Primary,247989,397515,83.59979228,7.542010683,43996,21451,12.36457501,1734,5209,4805,1254,231719,6612,1.036154386,6448,43514,88.21818628,1489314,8670199.102,97.22301346,56.78396984,56.97918768,95.48686951,50.05472673,72.48974929,96.71068988,Education Survey Data,01-11-2025,68.37,73.59,68.89,70.28,77.31,60.36,340,342,243,285,297,6282,3346,4234,07-09-2023,P019
F_S31_Primary_2020,2020,S15,D0048,Primary,520531,576604,94.18694597,1.36525566,41974,31254,36.13913265,4330,3397,3213,4846,44387,2096,1.01317758,13440,99634,62.24756492,8751301,1677006.773,96.37068479,72.4274182,75.63928576,52.54377094,83.01293307,62.54385563,80.62053481,Education Survey Data,01-11-2025,57.12,75.08,81.79,71.33,78.46,70.36,159,315,297,279,289,6816,3569,4918,25-09-2020,P008
F_S31_Primary_2021,2021,S30,D0034,Primary,653327,28641,68.08101655,9.378573721,18782,34823,50.32775569,703,786,4061,5983,394217,3424,0.948151011,1558,96316,42.27208207,6631473,8748278.553,73.597236,81.63723507,70.47642042,87.94812311,84.57056775,88.88115271,85.09581875,Education Survey Data,01-11-2025,73.97,73.61,66.17,71.25,78.38,68.84,206,165,122,93,158,2757,1198,1636,24-04-2020,P012
F_S31_Primary_2022,2022,S15,D0048,Primary,220269,138202,96.39712887,6.007194935,38932,39304,78.87253985,6384,4745,1462,4344,328096,1094,0.915853374,4686,51777,80.63408135,5149167,3796118.037,52.03952511,97.70804334,53.20903299,76.21757653,62.10491443,70.95503692,73.65693816,Education Survey Data,01-11-2025,73.16,65.51,68.03,68.9,75.79,65.47,226,123,118,102,82,2274,1164,1462,27-10-2025,P011
F_S31_Primary_2023,2023,S27,D0018,Primary,761102,408229,65.50483018,5.500710999,38077,5835,91.33472934,1910,7344,6229,549,306751,7094,0.98956324,2164,86225,82.42298326,7482205,1154612.155,89.01023324,67.98011449,50.47187807,57.65700193,56.36659434,66.90827621,78.66206088,Education Survey Data,01-11-2025,85.31,73.02,72.23,76.85,84.54,74.9,264,61,62,36,48,1082,453,965,08-04-2022,P011
F_S31_Primary_2024,2024,S20,D0002,Primary,592847,29383,72.58234636,3.158212331,41575,30547,33.94063769,2785,32,429,2346,294205,6496,1.083841442,2728,56776,84.96393174,9691102,7541415.805,68.67891439,60.68865833,69.31922361,60.83614119,50.82907079,59.58874405,96.20995589,Education Survey Data,01-11-2025,65.54,75.6,54.58,65.24,71.76,63.53,261,241,209,145,184,3831,2022,3123,06-09-2025,P007
F_S31_Primary_2025,2025,S22,D0016,Primary,333259,583971,84.59066629,4.066666348,9371,21019,42.9039022,7638,3066,4124,694,39805,7011,0.88552919,993,35442,79.32282184,7017082,7596479.265,84.80405685,70.13373958,95.9918685,93.42424406,55.45707769,94.06426476,90.55448865,Education Survey Data,01-11-2025,69.75,75.28,81.32,75.45,83,76.29,96,46,44,25,25,816,317,697,12-04-2024,P003
F_S31_Secondary_2020,2020,S22,D0029,Secondary,671040,21227,67.8374896,2.755458169,9567,10952,58.71985253,4473,8094,1194,5704,244843,8114,1.173156341,11793,65498,68.98362835,9902996,1271480.247,75.32583793,67.99782369,77.35881566,86.35646444,94.62934203,56.29164401,83.6898705,Education Survey Data,01-11-2025,70,78.32,67.82,72.05,79.26,70.1,307,309,361,254,263,6026,3295,5202,15-05-2022,P014
F_S31_Secondary_2021,2021,S01,D0033,Secondary,596528,362492,70.97239873,5.027235065,36150,6004,83.07632121,1724,985,2353,5234,259803,6959,0.846409157,12525,30804,74.91590888,2047757,5751307.036,86.5824522,73.50064169,68.95907602,50.83510917,57.99032871,58.50266182,85.79360173,Education Survey Data,01-11-2025,80.62,74.96,80.69,78.76,86.64,73.64,108,129,106,66,91,2202,1095,1356,28-09-2023,P015
F_S31_Secondary_2022,2022,S22,D0016,Secondary,745164,323352,69.17212243,9.445648778,8873,34748,96.27617113,1179,7312,6399,1781,277554,6732,0.812189746,13842,46265,71.58870344,4931116,8592798.14,83.3838576,84.33059475,78.39474887,75.6840003,82.67856941,74.20613866,92.67141306,Education Survey Data,01-11-2025,67.24,72.46,59.4,66.37,73.01,67.7,209,55,58,54,49,940,481,863,20-11-2024,P017
F_S31_Secondary_2023,2023,S07,D0035,Secondary,846960,292665,89.31876843,5.708283014,27504,27708,41.98602042,3235,209,3162,292,206458,8175,1.127323189,9380,52163,79.61383362,1708318,3946753.391,82.679895,52.58216585,79.71367926,67.53864529,91.05666579,73.8932158,95.74225144,Education Survey Data,01-11-2025,70.23,77.49,82.36,76.69,84.36,73.37,363,84,87,57,67,1366,681,1017,03-11-2025,P005
F_S31_Secondary_2024,2024,S02,D0047,Secondary,305897,293021,70.30270733,7.994940045,10381,6293,32.04277342,2668,1265,2473,3292,442637,7570,1.084659887,8196,20655,62.69260588,5626668,2586018.514,56.44557504,55.77672173,51.4870061,93.97636896,85.91137292,94.76541463,86.64311458,Education Survey Data,01-11-2025,72.86,69.81,72.98,71.88,79.07,71.27,221,382,380,213,346,7009,3939,5789,06-09-2022,P017
F_S31_Secondary_2025,2025,S23,D0043,Secondary,854020,571054,99.77573019,7.5681981,37541,8675,20.21875963,4524,8409,6555,3432,499527,7937,1.111609166,9264,81104,91.58420528,8622874,6142260.441,96.62646602,57.92852762,97.35225312,66.5550017,77.89166345,82.67027738,56.60159218,Education Survey Data,01-11-2025,69.49,63.83,70.98,68.1,74.91,64.86,119,182,168,137,161,3144,1295,3287,30-11-2021,P017
F_S31_Higher_2020,2020,S26,D0042,Higher,783125,96030,67.49995059,5.23453613,34602,8254,28.50249472,4050,8505,172,4463,103216,184,1.162872112,17054,21930,40.11115704,6798143,6092554.533,74.86379501,55.37275885,72.91894507,83.80876126,84.12124208,56.34535955,92.70867285,Education Survey Data,01-11-2025,64.43,68.86,68.11,67.13,73.84,63.47,364,375,362,244,263,6784,2656,5673,16-07-2022,P012
F_S31_Higher_2021,2021,S20,D0017,Higher,106005,573824,94.14823625,9.893549607,32600,4349,42.06785982,1757,7138,6219,6033,37951,9046,1.165559211,17963,45895,92.51853182,9172951,1126560.11,75.13249253,77.20127401,54.54093233,87.13333799,81.74890034,67.42369989,82.65028843,Education Survey Data,01-11-2025,69.55,64.79,63.76,66.03,72.63,64.68,330,354,282,239,312,5074,2411,4947,26-12-2024,P004
F_S31_Higher_2022,2022,S10,D0004,Higher,56882,184411,76.70668397,8.326242652,18329,32648,94.07472663,9855,1467,3144,1974,436810,1756,1.016635336,14854,45418,58.66953604,7759068,1338480.564,55.74797948,68.03503159,76.22484905,67.01132479,53.42751604,75.39043957,63.07093731,Education Survey Data,01-11-2025,76.59,65.27,76.8,72.89,80.18,70.64,327,288,340,214,214,6213,3540,4092,12-02-2021,P015
F_S31_Higher_2023,2023,S01,D0049,Higher,697126,80294,79.51252825,9.433302191,3987,19859,77.82538981,6231,1490,990,4396,351849,4361,0.815416248,16180,3238,75.8532603,1671120,5693617.596,65.90636188,88.36167097,91.39676949,89.92340201,56.87267559,81.58635475,55.61011259,Education Survey Data,01-11-2025,59.79,68.99,67.26,65.35,71.89,65.25,190,59,46,31,57,876,615,784,16-11-2024,P019
F_S31_Higher_2024,2024,S10,D0004,Higher,813807,209010,97.34467011,3.951527513,48710,39055,67.41045968,3282,3190,3844,6674,25555,806,0.983565083,10205,80198,66.25219076,3792038,1021433.913,70.6617939,52.48275131,82.32734846,61.18964877,61.15734731,68.99340545,56.9260475,Education Survey Data,01-11-2025,69.06,64.45,48.3,60.6,66.66,58.73,115,231,204,153,265,4743,2358,4141,18-02-2024,P014
F_S31_Higher_2025,2025,S14,D0025,Higher,932547,187506,67.84202978,4.571081528,34564,3279,76.15920805,2607,6644,5530,6320,219126,4237,0.939990929,15076,13134,58.76667155,8871300,4614681.41,68.58293205,73.81812257,90.09357909,97.13234901,98.28580396,67.17627699,54.54494352,Education Survey Data,01-11-2025,62.4,67.84,55.95,62.06,68.27,55.34,325,257,260,210,230,4796,3136,3624,15-05-2025,P015
F_S31_Vocational_2020,2020,S01,D0033,Vocational,334891,475851,61.0049038,5.984416151,37191,8165,96.04002169,6176,1705,5563,82,179005,586,1.170501823,19707,72516,46.69601752,1926460,5865231.725,65.66772097,66.79092559,79.08203686,99.23617432,72.10226831,86.55599472,92.11207441,Education Survey Data,01-11-2025,77.56,56.74,64.33,66.21,72.83,63.29,227,64,58,35,75,1373,536,907,07-09-2023,P013
F_S31_Vocational_2021,2021,S29,D0014,Vocational,717604,158535,67.4436695,8.235258771,20053,19615,35.63827058,9101,6362,4237,1479,186572,963,0.974389024,7416,65184,49.29659613,5604275,2808280.786,84.27030466,68.88836315,56.2526106,52.67880482,66.11247045,84.77323332,72.38588329,Education Survey Data,01-11-2025,55.81,71.49,68.79,65.36,71.9,66.21,317,167,151,139,160,2999,1753,2246,23-09-2024,P013
F_S31_Vocational_2022,2022,S10,D0024,Vocational,249970,35668,97.00159187,2.4684421,49736,29260,82.45410887,5490,5757,1854,5902,60967,5568,0.811011293,4838,54620,54.26702636,6541998,4589599.664,72.47931335,89.95812992,52.94816843,56.33141448,98.53414224,91.4017532,52.25904772,Education Survey Data,01-11-2025,63.53,70.01,65.49,66.34,72.97,63.81,172,64,47,48,64,976,437,950,08-06-2020,P001
F_S31_Vocational_2023,2023,S09,D0011,Vocational,589105,471183,70.46586518,4.167313882,46033,587,66.70389885,9618,8451,5030,4260,35754,1705,0.801575556,5180,82036,57.86976499,7683849,2626185.301,95.26534164,65.79491159,65.0965424,51.98800885,70.05125847,88.93950892,67.32967335,Education Survey Data,01-11-2025,71.02,64.28,76.97,70.76,77.84,67.94,182,306,302,278,333,6367,2507,4797,20-11-2022,P016
F_S31_Vocational_2024,2024,S14,D0025,Vocational,247361,599501,87.54908443,9.846819744,49845,33728,51.13000121,7187,3315,137,2855,52948,7439,0.984327072,10345,97407,68.35812133,5413501,4158700.043,89.47384636,89.58742466,85.74098939,51.93010846,67.69546349,55.92877002,82.53238015,Education Survey Data,01-11-2025,80.52,74.61,48.44,67.86,74.65,69.03,368,120,148,105,101,2333,986,2381,04-01-2020,P008
F_S31_Vocational_2025,2025,S17,D0028,Vocational,890673,557740,74.3184469,7.19798878,18924,20180,14.44163595,5724,4506,3984,1161,214804,4680,1.040596286,8394,32386,93.6312358,5787920,6615482.142,89.3719121,93.8384514,78.20019491,62.14254018,67.67009506,71.70378263,51.35350781,Education Survey Data,01-11-2025,67.47,76.56,67.29,70.44,77.48,66.26,239,430,336,295,398,6157,3470,4422,07-03-2022,P004
F_S32_Pre-Primary_2020,2020,S21,D0007,Pre-Primary,232226,264268,85.27738728,2.106487146,26194,27015,35.21732491,5125,4359,3383,6639,282383,1630,0.833842391,17676,28888,80.69372731,9727473,6801843.319,72.1382433,72.12646006,87.43014173,57.0934805,55.90982008,62.31262841,74.98033385,Education Survey Data,01-11-2025,63.56,58.75,49.64,57.32,63.05,51.96,98,53,61,58,43,1176,615,825,28-10-2021,P011
F_S32_Pre-Primary_2021,2021,S01,D0049,Pre-Primary,868013,323413,61.01673467,3.279922007,33087,28682,63.36391891,1643,6756,6616,5175,185420,4810,0.841341158,8188,29289,92.10449506,9015049,1634911.88,53.60038878,59.54173731,73.2257193,79.59024279,60.98744571,82.20561091,73.06243631,Education Survey Data,01-11-2025,83.05,64.66,72.84,73.52,80.87,70.69,151,201,138,87,127,3063,1464,2796,30-06-2020,P002
F_S32_Pre-Primary_2022,2022,S14,D0036,Pre-Primary,404563,450819,98.46521001,3.250511344,15319,17925,37.04158477,1757,3629,3287,836,78231,2825,1.077437418,9985,20267,81.41295927,5161884,3573476.523,69.29500255,63.92867997,68.81396749,61.40250872,57.39122449,83.46226338,69.24276511,Education Survey Data,01-11-2025,56.42,64.62,65.15,62.06,68.27,59.4,199,281,250,155,226,5220,3318,3801,13-01-2020,P007
F_S32_Pre-Primary_2023,2023,S17,D0010,Pre-Primary,372419,380203,92.85593755,5.515020985,25361,3679,19.90774077,6688,610,4097,875,439975,8355,0.81475576,1435,2300,55.11101239,2522574,7238549.03,71.91897542,50.216041,72.23726453,79.96092974,89.15035139,67.00371884,68.71493332,Education Survey Data,01-11-2025,50.41,63.42,69.78,61.2,67.32,57.18,78,242,230,130,170,3619,1908,3437,05-12-2020,P019
F_S32_Pre-Primary_2024,2024,S01,D0049,Pre-Primary,238430,142074,97.19630239,5.305300589,45309,27949,35.03112904,8481,3227,2038,6639,470442,1569,1.128428292,8871,64460,80.87855292,4856205,4519354.534,52.67942552,79.43789176,70.06102645,60.13842291,74.87153679,53.69665577,91.60180036,Education Survey Data,01-11-2025,71.52,75.81,58.23,68.52,75.37,66.14,214,38,41,23,35,698,297,494,07-12-2022,P008
F_S32_Pre-Primary_2025,2025,S14,D0036,Pre-Primary,169919,178650,86.43268816,3.566859501,35546,14162,40.35904248,5509,4046,4940,1376,144806,2838,0.901202356,12577,94189,76.16823066,3854845,5784154.847,62.96329649,97.42235976,58.10697201,58.24423827,93.28300228,66.19406304,66.72972435,Education Survey Data,01-11-2025,63.98,68.64,77.52,70.05,77.06,69.52,206,325,254,168,279,5602,2519,3311,18-08-2022,P017
F_S32_Primary_2020,2020,S07,D0031,Primary,441230,485496,71.39221905,6.15413387,19685,29624,45.5717405,1981,3904,5779,3557,183845,4089,0.983470993,14399,99857,72.82624111,6756398,3516962.636,77.26436958,82.26810103,94.45638529,57.7061521,95.03562154,53.19202549,63.85749467,Education Survey Data,01-11-2025,59.83,68.15,75.38,67.79,74.57,65.98,307,271,274,207,269,4311,2431,2992,06-05-2023,P008
F_S32_Primary_2021,2021,S36,D0019,Primary,717216,443468,63.25481929,4.398259714,33631,24859,42.19981783,9302,8540,4124,4109,189276,783,0.872123185,3306,84183,84.57921098,4235873,4725905.424,90.41207805,58.35676096,68.205562,50.39635581,63.58726591,78.47708998,94.499641,Education Survey Data,01-11-2025,73.67,55.97,71.25,66.96,73.66,66.18,178,49,54,36,33,993,520,869,28-02-2022,P009
F_S32_Primary_2022,2022,S27,D0018,Primary,968910,236366,75.72544237,2.5735992,10548,10848,37.01610235,5754,5145,150,6413,480682,150,0.927588389,4897,2792,65.3338934,5815127,8996548.244,79.86086974,59.35267901,92.05915339,55.47579404,95.66113065,53.32031159,78.33288488,Education Survey Data,01-11-2025,69.95,74.45,64.83,69.74,76.71,73.21,378,325,401,360,398,7235,3187,5414,29-11-2024,P004
F_S32_Primary_2023,2023,S01,D0049,Primary,938518,303126,67.22935546,8.49479449,48797,8513,89.7696808,8424,7470,3423,3486,398687,4160,0.914346614,2334,37147,70.09839068,7478025,6406986.312,86.13727627,60.49486732,73.05878314,73.97799395,71.85790695,75.67881196,94.98184777,Education Survey Data,01-11-2025,63.49,61.33,71.22,65.35,71.89,62.79,123,393,324,218,386,5839,3353,5918,16-07-2021,P017
F_S32_Primary_2024,2024,S21,D0006,Primary,741050,54742,94.21782913,1.118703375,5234,4739,71.2089956,3804,5884,3724,5655,266132,2296,1.121697203,9440,81454,89.96470103,1820738,6428912.286,51.24648532,80.31704824,57.3262557,70.7024493,80.69320295,73.06639734,83.03209477,Education Survey Data,01-11-2025,57.76,70.42,59.64,62.61,68.87,62.18,231,82,63,50,50,1284,617,1047,23-06-2021,P014
F_S32_Primary_2025,2025,S17,D0028,Primary,747009,152855,62.60841181,4.253348479,36699,12914,12.0375495,5566,2129,4173,2022,209509,9514,0.904440629,13247,14023,88.93768833,3759668,5589286.046,51.66234856,86.95051929,69.22345433,83.44008263,87.65669997,91.80482946,87.31244842,Education Survey Data,01-11-2025,74.98,71.94,73.7,73.54,80.89,69.66,109,320,360,363,295,7193,3538,5587,13-06-2024,P017
F_S32_Secondary_2020,2020,S21,D0007,Secondary,426551,122598,96.0716304,8.068504231,1873,7862,94.97952581,975,1672,2907,6611,217656,6281,1.119303624,1888,88283,58.09448194,7832219,1796124.889,51.1000435,65.06016823,99.57304337,71.4298869,52.00388531,90.93540052,92.22757334,Education Survey Data,01-11-2025,73.2,79.52,80.85,77.86,85.65,72.53,337,254,291,265,298,5073,3239,4225,23-12-2022,P014
F_S32_Secondary_2021,2021,S27,D0038,Secondary,530544,478755,98.15080157,7.812200278,17013,10404,54.58110299,1410,7064,2550,1221,8704,1704,0.896419089,1530,98119,52.44086328,9391551,7316469.24,94.82758719,55.09765467,92.36451734,54.66376632,58.54523424,54.30058745,67.37826864,Education Survey Data,01-11-2025,67.21,60.84,75.64,67.9,74.69,64.36,371,378,267,246,312,5298,2342,5924,19-01-2022,P009
F_S32_Secondary_2022,2022,S01,D0012,Secondary,917828,495745,70.22244489,8.317109983,13751,23242,78.29243431,639,7849,4805,3047,367651,3794,1.064021634,16892,3451,47.29501668,7197462,2072452.31,95.27398594,72.18892268,95.17082901,94.87005193,56.29350113,91.67303072,53.47591872,Education Survey Data,01-11-2025,82.77,48.86,59.43,63.69,70.06,60.88,299,260,284,211,275,4619,2921,4432,24-01-2021,P017
F_S32_Secondary_2023,2023,S20,D0041,Secondary,806422,38083,73.39216759,8.758121037,2474,22561,52.15396631,144,5485,1309,1896,495068,7246,0.826977353,7263,25117,48.47857634,4585089,3315423.583,56.27133752,51.07373188,91.16748722,58.67597606,78.73745569,67.31899397,78.05889111,Education Survey Data,01-11-2025,59.44,71.29,69.25,66.66,73.33,66.07,236,327,230,280,300,5620,2828,4932,07-12-2024,P008
